response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_constant,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate ,add_covariate_value,extra_covariate ,extra_value,environment,duration,duration_units,experiment_type,stressful,trait_directionality,shared_control,trait_directional
2,1,qu2019,Table 2,1,1,30,30,4,24,C:P,unitless?,317.66,324.26,15.73,21.96,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,11,negative
3,1,qu2019,Table 2,1,1,30,30,4,24,N:P,unitless?,42.94,45.15,1.01,1.53,3,3,0,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,12,negative
4,1,qu2019,Figure 2a,1,1,22,22,4,24,growth rate,day^-1,0.255555556,0.224444444,0.011111111,0.011111111,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,13,positive
4,1,qu2019,Figure 2a,1,1,30,30,4,24,growth rate,day^-1,0.302222222,0.28,0.008888889,0.013333333,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,14,positive
4,1,qu2019,Figure 2b,1,1,22,22,4,24,growth rate,day^-1,0.071905813,0.080794702,0.01,0.014444444,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,15,positive
4,1,qu2019,Figure 2b,1,1,30,30,4,24,growth rate,day^-1,0.094128035,0.103016924,0.013333333,0.015555556,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,16,positive
4,1,qu2019,Figure 2c,1,1,22,22,8,24,growth rate,day^-1,0.254143646,0.190055249,0.00441989,0.026519337,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,17,positive
4,1,qu2019,Figure 2d,1,1,22,22,8,24,growth rate,day^-1,0.077777778,0.088888889,0.01222222,0.026666667,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,18,positive
5,1,qu2019,Figure 3a,1,1,22,22,4,24,specific N fixation rate,10^-3 * hour^-1,22.09951681,13.331757,1.197183099,2.042253521,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,19,positive
5,1,qu2019,Figure 3a,1,1,22,22,4,24,specific N fixation rate,10^-3 * hour^-1,9.696514856,10.7881156,0.422535211,0.845070423,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,20,positive
5,1,qu2019,Figure 3a,1,1,22,22,8,24,specific N fixation rate,10^-3 * hour^-1,22.09951681,15.2682225,1.197183099,0.422535211,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,21,positive
5,1,qu2019,Figure 3a,1,1,22,22,8,24,specific N fixation rate,10^-3 * hour^-1,9.696514856,10.7529557,0.422535211,1.338028169,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,22,positive
5,1,qu2019,Figure 3a,1,1,30,30,4,24,specific N fixation rate,10^-3 * hour^-1,22.55700627,27.3105788,4.154929577,0.985915493,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,23,positive
5,1,qu2019,Figure 3a,1,1,30,30,4,24,specific N fixation rate,10^-3 * hour^-1,17.76004935,14.62609232,3.38028169,2.042253521,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,24,positive
6,1,qu2019,Figure 3b,1,1,22,22,4,24,specific C fixation rate,10^-3 * hour^-1,23.06976744,16.18604651,5.023255814,1.953488372,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,25,positive
6,1,qu2019,Figure 3b,1,1,22,22,4,24,specific C fixation rate,10^-3 * hour^-1,7.441860465,7.069767442,0.558139535,0.372093023,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,26,positive
6,1,qu2019,Figure 3b,1,1,22,22,8,24,specific C fixation rate,10^-3 * hour^-1,23.06976744,15.81395349,5.023255814,1.209302326,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,27,positive
6,1,qu2019,Figure 3b,1,1,22,22,8,24,specific C fixation rate,10^-3 * hour^-1,7.441860465,6.511627907,0.558139535,0.558139535,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,28,positive
6,1,qu2019,Figure 3b,1,1,30,30,4,24,specific C fixation rate,10^-3 * hour^-1,38.3255814,31.44186047,1.488372093,4,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,29,positive
6,1,qu2019,Figure 3b,1,1,30,30,4,24,specific C fixation rate,10^-3 * hour^-1,16.18604651,24.93023256,1.581395349,4.186046512,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,30,positive
7,1,qu2019,Figure 4,1,1,22,22,4,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.092027887,0.078567048,0.004225352,0.002173038,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,31,positive
7,1,qu2019,Figure 4,1,1,22,22,4,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.053878697,0.05418073,0.001991952,0.002052314,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,32,positive
7,1,qu2019,Figure 4,1,1,22,22,8,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.092027887,0.075609524,0.004225352,0.008571429,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,33,positive
7,1,qu2019,Figure 4,1,1,22,22,8,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.053878697,0.054965661,0.001991952,0.002293763,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,34,positive
7,1,qu2019,Figure 4,1,1,30,30,4,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.098487011,0.111102928,0.008088531,0.00301811,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,negative,35,positive
7,1,qu2019,Figure 4,1,1,30,30,4,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.080619807,0.094442374,0.002897533,0.0039839,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,negative,36,positive
8,1,qu2019,Figure 5a,1,1,22,22,4,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.35234045,0.226196355,0.03180212,0.025441696,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,37,positive
8,1,qu2019,Figure 5a,1,1,22,22,4,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.450125856,0.531744106,0.127208481,0.106007067,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,38,positive
8,1,qu2019,Figure 5a,1,1,22,22,8,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.35234045,0.31629517,0.03180212,0.016961131,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,39,positive
8,1,qu2019,Figure 5a,1,1,22,22,8,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.450125856,0.520087644,0.127208481,0.053003534,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,40,positive
8,1,qu2019,Figure 5a,1,1,30,30,4,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.444568037,0.500750344,0.106007067,0.038162544,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,41,positive
8,1,qu2019,Figure 5a,1,1,30,30,4,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.805245216,0.700302535,0.192932862,0.082685512,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,42,positive
9,1,qu2019,Figure 5b,1,1,22,22,4,24,Phosphate use efficency for carbon fixation,mol fixed C * mol POP^-1 * hr^-1,2.476868327,1.964412811,0.512455516,0.320284698,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,43,positive
9,1,qu2019,Figure 5b,1,1,22,22,4,24,Phosphate use efficency for carbon fixation,mol fixed C * mol POP^-1 * hr^-1,2.647686833,2.135231317,0.683274021,0.960854093,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,44,positive
9,1,qu2019,Figure 5b,1,1,22,22,8,24,Phosphate use efficency for carbon fixation,mol fixed C * mol POP^-1 * hr^-1,2.476868327,2.306049822,0.512455516,0.170818505,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,45,positive
9,1,qu2019,Figure 5b,1,1,22,22,8,24,Phosphate use efficency for carbon fixation,mol fixed C * mol POP^-1 * hr^-1,2.647686833,3.074733096,0.683274021,0.597864769,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,46,positive
9,1,qu2019,Figure 5b,1,1,30,30,4,24,Phosphate use efficency for carbon fixation,mol fixed C * mol POP^-1 * hr^-1,4.099644128,3.587188612,0.597864769,0.597864769,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-replete,,,,marine,64,days,acute,n,positive,47,positive
9,1,qu2019,Figure 5b,1,1,30,30,4,24,Phosphate use efficency for carbon fixation,mol fixed C * mol POP^-1 * hr^-1,5.252669039,9.010676157,0.427046263,0.87544484,3,3,1,1,Trichodesmium ,erythraeum ,1,1,0,P-limited,,,,marine,64,days,acute,n,positive,48,positive
1,1,marshall2021,Figure 2,1,1,12,12,12,24,proportion survived,unitless?,1.001239669,0.95661157,0.013016529,0.044628099,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Tofino,,,marine,14,days,acute,n,positive,1,positive
1,1,marshall2021,Figure 2,1,1,12,12,12,24,proportion survived,unitless?,0.711157025,0.840082645,0.045247934,0.059504132,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Reed point ,,,marine,14,days,acute,n,positive,2,positive
2,1,marshall2021,Figure 3,0,1,12,12,12,24,growth,mm,0.29057072,0.444416873,0.036724566,0.048635236,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Tofino,,,marine,14,days,acute,n,positive,3,positive
2,1,marshall2021,Figure 3,0,1,12,12,12,24,growth,mm,0.26674938,0.312406948,0.032258065,0.03325062,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Reed point ,,,marine,14,days,acute,n,positive,4,positive
3,1,marshall2021,Figure 4a,0,1,6,12,12,24,feeding rate ,cells * min^-1,366.2921348,213.4831461,96.62921348,147.1910112,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Tofino,,,marine,14,days,acclimation,n,positive,5,positive
3,1,marshall2021,Figure 4a,0,1,12,12,12,24,feeding rate ,cells * min^-1,361.7977528,177.5280899,143.8202247,83.14606742,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Tofino,,,marine,14,days,acclimation,n,positive,6,positive
3,1,marshall2021,Figure 4a,0,1,18,12,12,24,feeding rate ,cells * min^-1,346.0674157,186.5168539,159.5505618,94.38202247,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Tofino,,,marine,14,days,acclimation,n,positive,7,positive
4,1,marshall2021,Figure 4b,0,1,6,12,12,24,feeding rate ,cells * min^-1,255.2238806,0,151.119403,8.955223881,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Reed point ,,,marine,14,days,acclimation,n,positive,8,positive
4,1,marshall2021,Figure 4b,0,1,12,12,12,24,feeding rate ,cells * min^-1,414.1791045,205.9701493,175.7462687,76.11940299,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Reed point ,,,marine,14,days,acclimation,n,positive,9,positive
4,1,marshall2021,Figure 4b,0,1,18,12,12,24,feeding rate ,cells * min^-1,217.1641791,161.1940299,188.0597015,57.08955224,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Reed point ,,,marine,14,days,acclimation,n,positive,10,positive
5,1,marshall2021,Figure 5,0,1,12,12,12,24,total byssal threads,count,15.14894055,13.55767825,1.934683843,1.030156332,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Reed point ,,,marine,14,days,acclimation,n,positive,11,positive
5,1,marshall2021,Figure 5,0,1,12,12,12,24,total byssal threads,count,25.95301915,20.94454462,3.391978167,1.809109173,100,100,1,0,Mytilus ,trossulus ,1,2,2,location,Tofino,,,marine,14,days,acclimation,n,positive,12,positive
1,1,cheng2018,Table 1,0,1,22,22,6,24,first instar developmental tim,days,1.7,1.7,0.1,0.1,62,50,0,0,Megoura  ,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,positive,1,negative
1,1,cheng2018,Table 1,0,1,22,22,10,24,first instar developmental tim,days,1.7,1.7,0.1,0.1,62,57,0,0,Megoura  ,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,positive,1,negative
1,2,cheng2018,Table 1,0,1,22,22,6,24,first instar developmental tim,days,2,1.4,0,0.1,53,50,0,0,Aphis  ,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,positive,2,negative
1,2,cheng2018,Table 1,0,1,22,22,10,24,first instar developmental tim,days,2,1.4,0,0.1,53,50,0,0,Aphis  ,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,positive,2,negative
2,1,cheng2018,Table 1,0,1,22,22,6,24,second instar developmental time,days,1.6,1.4,0.1,0.1,62,50,0,0,Megoura  ,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,positive,3,negative
2,1,cheng2018,Table 1,0,1,22,22,10,24,second instar developmental time,days,1.6,1.5,0.1,0.1,62,57,0,0,Megoura  ,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,positive,3,negative
2,2,cheng2018,Table 1,0,1,22,22,6,24,second instar developmental time,days,1.1,1.1,0.1,0.1,53,50,0,0,Aphis  ,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,positive,4,negative
2,2,cheng2018,Table 1,0,1,22,22,10,24,second instar developmental time,days,1.1,1.4,0.1,0.1,53,50,0,0,Aphis  ,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,positive,4,negative
3,1,cheng2018,Table 1,0,1,22,22,6,24,third instar developmental time,days,1.7,1.7,0.1,0.1,62,50,0,0,Megoura  ,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,positive,5,negative
3,1,cheng2018,Table 1,0,1,22,22,10,24,third instar developmental time,days,1.7,1.6,0.1,0.1,62,57,0,0,Megoura  ,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,positive,5,negative
3,2,cheng2018,Table 1,0,1,22,22,6,24,third instar developmental time,days,1.8,1.5,0.1,0.1,53,50,0,0,Aphis  ,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,positive,6,negative
3,2,cheng2018,Table 1,0,1,22,22,10,24,third instar developmental time,days,1.8,1.3,0.1,0.1,53,50,0,0,Aphis  ,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,positive,6,negative
4,1,cheng2018,Table 1,0,1,22,22,6,24,fourth instar developmental time,days,2,2.1,0,0.1,62,50,0,0,Megoura  ,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,positive,7,negative
4,1,cheng2018,Table 1,0,1,22,22,10,24,fourth instar developmental time,days,2,2,0,0,62,57,0,0,Megoura  ,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,positive,7,negative
4,2,cheng2018,Table 1,0,1,22,22,6,24,fourth instar developmental time,days,2.3,1.7,0.1,0.1,53,50,0,0,Aphis  ,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,positive,8,negative
4,2,cheng2018,Table 1,0,1,22,22,10,24,fourth instar developmental time,days,2.3,1.7,0.1,0.1,53,50,0,0,Aphis  ,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,positive,8,negative
5,1,cheng2018,Table 1,0,1,22,22,6,24,preadult period ,days,7.1,6.9,0.1,0.1,62,50,0,0,Megoura  ,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,positive,9,negative
5,1,cheng2018,Table 1,0,1,22,22,10,24,preadult period ,days,7.1,6.8,0.1,0.1,62,57,0,0,Megoura  ,crassicauda,1,1,1,,,,,terrestrial,28,days,acute,n,positive,9,negative
5,2,cheng2018,Table 1,0,1,22,22,6,24,preadult period ,days,7.1,5.7,0.1,0.2,53,50,0,0,Aphis  ,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,positive,10,negative
5,2,cheng2018,Table 1,0,1,22,22,10,24,preadult period ,days,7.1,5.8,0.1,0.1,53,50,0,0,Aphis  ,craccivora,1,1,1,,,,,terrestrial,28,days,acute,n,positive,10,negative
6,1,cheng2018,Table 1,0,1,22,22,6,24,adult period,days,21.4,15.5,1,1.1,62,50,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,11,negative
6,1,cheng2018,Table 1,0,1,22,22,10,24,adult period,days,21.4,11,1,0.8,62,57,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,11,negative
6,2,cheng2018,Table 1,0,1,22,22,6,24,adult period,days,11.6,14,1.2,1.2,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,12,negative
6,2,cheng2018,Table 1,0,1,22,22,10,24,adult period,days,11.6,18.4,1.2,1.4,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,12,negative
7,1,cheng2018,Table 1,0,1,22,22,6,24,longevity ,days,28.4,21.6,0.9,1.2,62,50,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,13,positive
7,1,cheng2018,Table 1,0,1,22,22,10,24,longevity ,days,28.4,17.6,0.9,0.8,62,57,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,13,positive
7,2,cheng2018,Table 1,0,1,22,22,6,24,longevity ,days,18.6,18.3,1.2,1.3,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,14,positive
7,2,cheng2018,Table 1,0,1,22,22,10,24,longevity ,days,18.6,21.2,1.2,1.6,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,14,positive
8,1,cheng2018,Table 1,0,1,22,22,6,24,oviposition period,days,16.4,12.6,0.6,0.8,62,50,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,15,negative
8,1,cheng2018,Table 1,0,1,22,22,10,24,oviposition period,days,16.4,9.3,0.6,0.7,62,57,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,15,negative
8,2,cheng2018,Table 1,0,1,22,22,6,24,oviposition period,days,11,12.4,1.1,1,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,16,negative
8,2,cheng2018,Table 1,0,1,22,22,10,24,oviposition period,days,11,15.6,1.1,1.2,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,16,negative
9,1,cheng2018,Table 1,0,1,22,22,6,24,fecundity,nymphs * female^-1,86.8,58.4,3.4,4,62,50,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,17,positive
9,1,cheng2018,Table 1,0,1,22,22,10,24,fecundity,nymphs * female^-1,86.8,44.6,3.4,3.7,62,57,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,17,positive
9,2,cheng2018,Table 1,0,1,22,22,6,24,fecundity,nymphs * female^-1,52.7,66.4,4.8,5,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,18,positive
9,2,cheng2018,Table 1,0,1,22,22,10,24,fecundity,nymphs * female^-1,52.7,73.3,4.8,5.6,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,18,positive
10,1,cheng2018,Table 2,1,1,22,22,6,24,intrinsic rate of increase,day^-1,0.3318,0.3093,0.0039,0.0059,62,50,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,19,positive
10,1,cheng2018,Table 2,1,1,22,22,10,24,intrinsic rate of increase,day^-1,0.3318,0.3108,0.0039,0.0061,62,57,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,19,positive
10,2,cheng2018,Table 2,1,1,22,22,6,24,intrinsic rate of increase,day^-1,0.336,0.3827,0.0049,0.0096,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,20,positive
10,2,cheng2018,Table 2,1,1,22,22,10,24,intrinsic rate of increase,day^-1,0.336,0.3691,0.0049,0.0117,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,20,positive
11,1,cheng2018,Table 2,1,1,22,22,6,24,finite rate of increase,day^-1,1.3935,1.3623,0.0054,0.008,62,50,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,21,positive
11,1,cheng2018,Table 2,1,1,22,22,10,24,finite rate of increase,day^-1,1.3935,1.2646,0.0054,0.0084,62,57,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,21,positive
11,2,cheng2018,Table 2,1,1,22,22,6,24,finite rate of increase,day^-1,1.3993,1.4663,0.0069,0.0141,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,22,positive
11,2,cheng2018,Table 2,1,1,22,22,10,24,finite rate of increase,day^-1,1.3993,1.4466,0.0069,0.0168,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,22,positive
12,1,cheng2018,Table 2,1,1,22,22,6,24,net reproductive rate,day^-1,86.8,56.1,3.4,4.1,62,50,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,23,positive
12,1,cheng2018,Table 2,1,1,22,22,10,24,net reproductive rate,day^-1,86.8,43.8,3.4,3.7,62,57,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,23,positive
12,2,cheng2018,Table 2,1,1,22,22,6,24,net reproductive rate,day^-1,52.7,59.8,4.8,5.8,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,24,positive
12,2,cheng2018,Table 2,1,1,22,22,10,24,net reproductive rate,day^-1,52.7,62,4.8,6.3,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,24,positive
13,1,cheng2018,Table 2,1,1,22,22,6,24,generation time,days,13.5,12,0.1,0.2,62,50,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,25,negative
13,1,cheng2018,Table 2,1,1,22,22,10,24,generation time,days,13.5,12.2,0.1,0.2,62,57,0,0,Megoura  ,crassicauda,1,2,1,,,,,terrestrial,28,days,acute,n,positive,25,negative
13,2,cheng2018,Table 2,1,1,22,22,6,24,generation time,days,11.8,10.7,0.2,0.1,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,26,negative
13,2,cheng2018,Table 2,1,1,22,22,10,24,generation time,days,11.8,11.2,0.2,0.2,53,50,0,0,Aphis  ,craccivora,1,2,1,,,,,terrestrial,28,days,acute,n,positive,26,negative
1,1,waqas2020,Table 3,0,1,27,27.5,5,24,first nymphal instar development time,days,6.6,6.2,0.2,0.4,30,30,0,1,Phenacoccus ,solenopsis ,1,1,1,,,,,terrestrial,20,days,acute,n,positive,1,negative
2,1,waqas2020,Table 3,0,1,27,27.5,5,24,second nymphal instar development time,days,7.4,6,0.3,0.2,30,30,0,1,Phenacoccus ,solenopsis ,1,1,1,,,,,terrestrial,20,days,acute,n,positive,2,negative
3,1,waqas2020,Table 3,0,1,27,27.5,5,24,third nymphal instar development time,days,6.1,5.7,0.1,0.4,30,30,0,1,Phenacoccus ,solenopsis ,1,1,1,female ,,,,terrestrial,20,days,acute,n,positive,3,negative
4,1,waqas2020,Table 3,0,1,27,27.5,5,24,pupae development time,days,6.8,6,0.1,0.2,30,30,0,1,Phenacoccus ,solenopsis ,1,1,1,male,,,,terrestrial,20,days,acute,n,positive,4,negative
5,1,waqas2020,Table 3,0,1,27,27.5,5,24,cumulative nymphal development time,days,20.1,18,0.6,0.3,30,30,0,1,Phenacoccus ,solenopsis ,1,1,1,female ,,,,terrestrial,20,days,acute,n,positive,5,negative
